id,sku,short_description,price,list_price,rating_average,review_count,quantity_sold,inventory_status,name,categories
200780130,9856585794136,"Người bà tài giỏi vùng Saga 9 – Vui sống với cái nghèoThời gian thấm thoắt trôi qua, Akihiro ở Saga với bà ngoại, với Nanri và các bạn tuy vẫn nghèo nhưng lúc nào cũng đầy niềm vui. Akihiro vẫn trải ...",44100,52000,5.0,149,"{'text': 'Đã bán 1659', 'value': 1659}",available,Người bà tài giỏi vùng Saga – Tập 9,Tranh Truyện
200780132,4288286994934,"“Những lá bài phản chiếu tâm thức của bạn ở thực tại, chúng không định sẵn tương lai của bạn.”_Deer Tarot.Được xây dựng dựa trên hệ thống Rider Waite Smith Tarot, bộ bài DEER’S TAROT đảm bảo được các...",294000,420000,4.8,69,"{'text': 'Đã bán 357', 'value': 357}",available,BỘ BÀI DEER’S TAROT  - (Bộ bài & sách hướng dẫn),Sách Chiêm Tinh - Horoscope
200795302,6361955590965,"Trần Triều nhàn thoại Truyện ngắn dã sửLà một trong những tác giả đam mê lịch sử và bắt đầu viết truyện dã sử từ rất sớm, Đồng Lạc đã cho ra mắt cuốn sách Trần Triều nhàn thoại, thể hiện tình yêu và...",80850,119000,5.0,14,"{'text': 'Đã bán 96', 'value': 96}",available,Trần Triều Nhàn Thoại,Lịch Sử Việt Nam
200851517,3404453797022,Đã bao lâu bạn không nhìn thấy bông hoa nở trước thềm nhà?Bao lâu bạn không nghe tiếng chim ríu ran trên vòm lá sớm?Bao lâu bạn không còn niềm vui khi đến chỗ làm? Khi quẩn quanh trong bếp nấu bữa c...,124000,160000,5.0,14,"{'text': 'Đã bán 176', 'value': 176}",available,Hạnh phúc không mọc trên cây,Sách nghệ thuật sống đẹp
200852592,1052029159598,Harry khổ sở mong ngóng cho kì nghỉ hè kinh khủng với gia đình Dursley kết thúc. Nhưng một con gia tinh bé nhỏ tội nghiệp đã cảnh báo cho Harry biết về mối nguy hiểm chết người đang chờ cậu ở trường H...,134000,170000,5.0,18,"{'text': 'Đã bán 169', 'value': 169}",available,Harry Potter Và Phòng Chứa Bí Mật,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu
200853725,2378865132637,"Xuyên Thành Phản Diện Biết Sống Sao Đây? - Tập 6 Bản Đặc Biệt : Tặng kèm bookmark bo viền, 2 card PVC để cùng sách Bản Thường : Tặng kèm bookmark bo viền Toàn quân đại bại, kinh thành bị chiếm đoạt...",79100,129000,5.0,33,"{'text': 'Đã bán 159', 'value': 159}",available,Xuyên Thành Phản Diện Biết Sống Sao Đây? - Tập 6,"Truyện Tranh, Manga, Comic"
200877611,1708885748833,"“ĐÔI ĐIỀU CẦN SUY NGẪM” “Bạn thấy đó, khi bạn còn trẻ, bạn dư thừa năng lượng đến mức muốn nhảy vọt qua đồi núi, lên đến tận trăng sao. Rồi xã hội bước vào và bảo bạn hãy kìm hãm năng lượng đó bên tr...",144000,188000,5.0,26,"{'text': 'Đã bán 387', 'value': 387}",available,Đôi Điều Cần Suy Ngẫm,Sách tư duy - Kỹ năng sống
200928947,4802971017953,NHỮNG GÌ ĐÃ QUA ĐỪNG NGHĨ LẠI QUÁ NHIỀU“Những gì đã qua đừng nghĩ lại quá nhiều” trở thành cuốn sách bestseller trên khắp các bảng xếp hạng trong nhiều năm liền. Cuốn sách là sự kết hợp tuyệt vời giữ...,59100,98000,4.8,45,"{'text': 'Đã bán 653', 'value': 653}",available,Những Gì Đã Qua Đừng Nghĩ Lại Quá Nhiều,Truyện ngắn - Tản văn - Tạp Văn
200934947,4921175369958,"Cherry Magic Tập 4 - Quà tặng kèm + Bản in đầu tiên: 01 card SNS 01 postcard bồi 2 mặt + Bản in sau: 01 postcard bồi 2 mặt Trai tân 30 tuổi lần đầu có người yêu, lần đầu hẹn hò? Chàng phù thủy ...",92600,109000,5.0,107,"{'text': 'Đã bán 588', 'value': 588}",available,Cherry Magic Tập 4,"Truyện Tranh, Manga, Comic"
200997680,6576684266865,Công ty phát hành: First News – Trí ViệtTác Giả: J. KrishnamurtiXuất xứ: Trong nướcNgôn ngữ: Tiếng ViệtNgày phát hành: 2022Số trang: 368Kích thước: 14.5 x 20.5 cmNXB: NXB Dân TríLoại Bìa: Bìa ...,150400,188000,5.0,14,"{'text': 'Đã bán 199', 'value': 199}",available,Sách Đôi Điều Cần Suy Ngẫm - J.Krishnamurti,Sách tư duy - Kỹ năng sống
201003188,4500200002842,"Giữa thời đại của động cơ tuyến tính và tàu đệm từ trường siêu tốc, nam sinh cấp ba Araragi Koyomi lại bị ma cà rồng tấn công tại một thị trấn vùng quê Nhật Bản, nhờ một ông chú vô gia cư lôi thôi tìn...",150000,150000,5.0,41,"{'text': 'Đã bán 253', 'value': 253}",available,Bakemonogatari - 2,Light novel
201004695,8766634899992,Làm Bạn Thân Có Khó Không (Tập 4)Bản Đặc Biệt Tặng Kèm- 01 móc khóa (bản đặc biệt – số lượng có hạn )- 01 postcard (bản đặc biệt – số lượng có hạn)- 01 bookmarkBản Thường Tặng Kèm :- 01 bookmark...,106000,133000,4.8,74,"{'text': 'Đã bán 328', 'value': 328}",available,Làm Bạn Thân Có Khó Không (Tập 4),Đạo đức - Kỹ năng sống
201017146,3946997454199,"Tác giả: Same KeanNgười dịch: 1980Books & Huy NguyễnTHÔNG TIN XUẤT BẢN:Kích thước khổ: 13x20,5Số Trang: 552Mã EAN: 8936066694346NXB liên kết: NXB Dân TríSách do Công ty 1980 BOOKS mua bản q...",224100,249000,0.0,0,"{'text': 'Đã bán 2', 'value': 2}",available,Tâm Trí Tội Phạm,Phóng sự - Ký sự - Bút ký
201037627,7085155646084,"… Đây không phải là Grimgar. Phải thoát khỏi đây.Ở thế giới bên kia Parano, nơi những pháp sư và lũ quái vật được gọi là Mộng Ma đi lại nghênh ngang. Không có đồng đội để trông cậy, chỉ có thể tin tư...",79900,100000,5.0,39,"{'text': 'Đã bán 241', 'value': 241}",available,Grimgar - Ảo Ảnh Và Tro Tàn Level.14 - [Parano_Mania],"Truyện Tranh, Manga, Comic"
201048325,6880962626349,Những câu chuyện nhỏ hôm nay cũng vẫn xảy ra ở trường nữ sinh nọ. Ảnh tốt nghiệp cấp Hai của thầy Hoshi đã sinh ra truyền thuyết đô thị mới; thầy Kobayashi phát huy tài năng tiềm ẩn khi bị hội phụ huy...,44900,50000,5.0,79,"{'text': 'Đã bán 510', 'value': 510}",available,Ngôi Sao Vườn Nữ Sinh - Tập 2,"Truyện Tranh, Manga, Comic"
201048329,9043870275516,"Vòng chung kết, trận đấu với Kainan. Sau khi khẩu pháo chính Akagi bị thương, Shohoku rơi vào tình thế hoàn toàn bất lợi. Nhưng đúng lúc này, Rukawa, cầu thủ chủ lực năm nay mới học lớp 10, đã có một ...",53900,60000,5.0,44,"{'text': 'Đã bán 479', 'value': 479}",available,Slam Dunk - Deluxe Edition - Tập 11,"Truyện Tranh, Manga, Comic"
201048330,1169187846363,"Năm 1990, phía bắc K Có một thị trấn nhỏ được xây theo phong cách ngoại ô nước Mỹ, tên là Oregon. Nơi đây, cuộc sống của người dân vô cùng phong lưu, trù phú. Ngày nọ, một thiếu niên kì lạ bỗng xuất ...",35900,40000,5.0,29,"{'text': 'Đã bán 233', 'value': 233}",available,Migi & Dali - Tập 5,"Truyện Tranh, Manga, Comic"
201048333,8992929182504,"Lá bài độc nhất vô nhị thuộc sở hữu của Koyo - Quán quân giải vô địch đấu bài thế giới lần thứ 3. Đó cũng chính là lá bài mà cậu thiếu niên Judai đang nắm giữ. Bí mật về lá bài được trao đi ấy, mối qu...",29900,30000,5.0,38,"{'text': 'Đã bán 237', 'value': 237}",available,Yu-Gi-Oh! GX - Tập 2: Cuộc Gặp Gỡ Định Mệnh!!,"Truyện Tranh, Manga, Comic"
201226690,4980140545132,"Tác phẩm mới nhất của Nguyễn Ngọc Thạch là những câu chuyện có tính chất kỳ dị xảy ra trong chính thành phố mà chúng ta ít nhiều gì cũng đã từng nhìn thấy, nghe thấy để thốt lên rằng, “Sao chuyện này ...",145000,145000,4.8,53,"{'text': 'Đã bán 489', 'value': 489}",available,Đô Thị Linh Dị,Truyện kinh dị
201355034,4544743292280,"MỖI MỘT NGƯỜI ĐỀU CẦN NHIỀU TRẠM DỪNGSau “Rất nhiều điều mình chưa nói với nhau” liên tục tái bản và được rất nhiều độc giả đón nhận, lần này là sự kết hợp trở lại của Minh Mẫn và Linh trong một tác ...",71100,118000,4.8,58,"{'text': 'Đã bán 1072', 'value': 1072}",available,Mỗi Một Người Đều Cần Nhiều Trạm Dừng,Truyện ngắn - Tản văn - Tạp Văn
201390508,2200002911860,"Sau một đêm mưa gió, cô bé sáu tuổi Phương Linh bỗng mất hết tất cả, bất đắc chí trở thành một đứa trẻ mồ côi.Sau mười năm tận mắt chứng kiến cái chết bi thảm của cha mẹ, Phương Linh giờ đã trở thành...",133000,185000,5.0,15,"{'text': 'Đã bán 75', 'value': 75}",available,Ngủ Cùng Người Chết,Truyện dài
201431422,1112429025125,"Sang học kì 2, Taichi và Futaba bắt đầu hẹn hò. Mối quan hệ giữa hai người dần trở thành “bạn trai - bạn gái” trong mắt bạn bè xung quanh. Khi ấy, đột nhiên Mami lại làm thân với Taichi khiến Futaba c...",44900,45000,5.0,52,"{'text': 'Đã bán 310', 'value': 310}",available,Blue Flag - Tập 5,"Truyện Tranh, Manga, Comic"
201431424,8262046567385,"Ở Nepal, Bird club của nhóm Karasuma tái ngộ anh bạn Takayama lúc trước đã đột ngột mất hút. Tại đây, Karasuma được Takayama cho hay một sự thật đáng kinh ngạc liên quan đến giấc mộng trắng mà chính c...",26300,30000,5.0,24,"{'text': 'Đã bán 204', 'value': 204}",available,Birdmen - Tập 10,"Truyện Tranh, Manga, Comic"
201431426,3758310200496,Cứ sợ thất bại thì đừng hòng làm gì được! Quan trọng là phải biết rút kinh nghiệm từ thất bại. Sở dĩ điện máy Peace có được tay nghề cao như hiện tại là nhờ trí tưởng tượng phong phú cùng đam mê tìm t...,19900,20000,5.0,34,"{'text': 'Đã bán 328', 'value': 328}",available,Vua Sáng Chế - Tập 20,"Truyện Tranh, Manga, Comic"
201437947,9187413015559,"Kì nghỉ hè năm lớp 11 của Komi đầy ắp niềm vui và hạnh phúc cùng rất nhiều người bạn. Nào là tự mình đi xe buýt nhanh chạy đêm, về quê chơi cùng em họ và Inaka. Rồi cùng đạp xe với Tadano, tụ tập với ...",19900,25000,5.0,58,"{'text': 'Đã bán 323', 'value': 323}",available,Komi - Nữ Thần Sợ Giao Tiếp - Tập 14,"Truyện Tranh, Manga, Comic"
201437949,4345804732270,DRAGON QUEST - DẤU ẤN ROTO: Series Manga đến từ thương hiệu Game huyền thoại chính thức đổ bộ tại Việt Nam vào cuối tháng 11.2021!! Có lẽ không cần phải giới thiệu quá nhiều về một trong những bộ Man...,69100,75000,5.0,54,"{'text': 'Đã bán 515', 'value': 515}",available,Dragon Quest - Dấu Ấn Roto (Dragon Quest Saga Emblem Of Roto) Perfect Edition - Tập 11,"Truyện Tranh, Manga, Comic"
201562338,7175781265896,"KHÔNG SAO MÀ CHÚNG TA RỒI SẼ ỔN – MAI THANH HẠ“Đời người như chiếc láXanh mấy cũng ngả vàngKhó khăn, không sao cảCười lên là bão tan. »Mong cho bạn dù đi qua nghìn trùng bão nổi, bãi bể nương dâ ...",59000,98000,5.0,25,"{'text': 'Đã bán 474', 'value': 474}",available,"Không Sao Mà, Chúng Ta Rồi Sẽ Ổn",Thơ
201580265,4740272817101,"Bản thường: 2 bookmark nhân vật in 2 mặt bồi cứng, chất liệu ivory 2 postcard 2 mặt bồi cứng, chất liệu ivory Bản đặc biệt: 2 bookmark nhân vật in 2 mặt bồi cứng, chất liệu ivory 2 postcard 2 mặt...",263000,325000,5.0,41,"{'text': 'Đã bán 200', 'value': 200}",available,Ma Pháp Thiếu Nữ (Vol 2+3),Light novel
201580268,7831091290537,"ĐAU – Sự cứu rỗi nơi tận cùng đau thươngBạn đã bao giờ tự hỏi trong hàng vạn lý do, thứ khiến bạn đau đớn nhất là gì chưa?Bạn còn nhớ lần gần đây nhất bạn đau đớn đến mức tột cùng là vì chuyện gì kh...",114000,152000,4.5,29,"{'text': 'Đã bán 297', 'value': 297}",available,Đau – Sự Cứu Rỗi Nơi Tận Cùng Đau Thương,Truyện trinh thám
201580271,1995987145118,"Để khiến Quý Đường Đường lộ diện, Tần Thủ Nghiệp đã vạch ra một kế hoạch tàn độc nhằm dẫn dụ cô từng bước rơi vào chiếc bẫy mà ông ta đã dày công chuẩn bị. Ông ta chỉ không ngờ mưu tính tưởng như rất ...",130000,174000,5.0,60,"{'text': 'Đã bán 553', 'value': 553}",available,Chuông Gió (Tập 4),Truyện ngắn - Tản văn - Tạp Văn
201592092,5359764300983,"Sát Nhân Liên Hoàn Kế (Tập 2)Những tưởng vụ án ngày 28.3 khép lại, Chu Sĩ Khiêm đã có thể an tâm nghỉ hưu nhưng hóa ra tất cả mới chỉ trải qua một nửa màn kịch. Ông cùng không ngờ những án mạng liên ...",114000,154000,5.0,23,"{'text': 'Đã bán 138', 'value': 138}",available,Sát Nhân Liên Hoàn Kế (Tập 2),Truyện trinh thám
201592094,9782151560244,"Nicole Thân YêuMùa hè năm mười bốn tuổi, cậu bé Niko sống ở vùng nông thôn bị mọi người xa lánh chỉ vì cậu là người đồng tính. Quá tuyệt vọng, cậu đã đi đến quyết định sẽ chấm dứt cuộc đời mình. Nhưn...",118000,149000,5.0,58,"{'text': 'Đã bán 285', 'value': 285}",available,Nicole Thân Yêu,Truyện đam mỹ
201679848,7494748257347,"“Nếu chúng ta đánh đổi đạo đức để lấy những tiến bộ khoa học, những kết quả đạt chỉ là tội ác.” Trong cuốn sách này, tác giả Sam Kean sẽ dẫn lối người đọc một cách thành thạo hệt như một hướng dẫn viê...",148700,249000,4.8,52,"{'text': 'Đã bán 399', 'value': 399}",available,Tâm Trí Tội Phạm,Sách tư duy - Kỹ năng sống
201687274,8986381509502,"Dành tặng cho những ai đang ở ngưỡng chênh vênh lạc đường, muốn tìm cho mình một điểm tựa để an ủi nỗi lòng.Ai trong chúng ta cũng từng là những đứa trẻ ngây ngô chập chững bước vào đời. Cứ nghĩ con ...",65900,88000,5.0,28,"{'text': 'Đã bán 292', 'value': 292}",available,Có Một Nổi Buồn Vừa Ngang Qua Đây,Truyện ngắn - Tản văn - Tạp Văn
201693190,5760003654276,"""TRƯƠNG THẤY TRONG NGƯỜI MỎI MỆT, nhưng có cái mỏi mệt nhẹ nhõm dễ chịu của một người vừa hết sốt. Ngoài đường cái có tiếng lăn lạch tạch của một chiếc xe bò đi qua. Trương đoán là một xe rau ở ngoại ...",70900,96000,4.8,25,"{'text': 'Đã bán 209', 'value': 209}",available,Bướm Trắng - Việt Nam Danh Tác,Tiểu Thuyết
201693198,7518952686293,"“THI ĐỖ, RỒI ĐI LÀM CÔNG SỞ, đó là mục đích của cả một đời. Nhưng bây giờ Trường mới rõ cái nhỏ mọn của điều mong ước ấy. Sự sống đã cho chàng bao nhiêu bài học hay. Trường không băn khoăn vì cảnh ngh...",65800,89000,4.8,24,"{'text': 'Đã bán 280', 'value': 280}",available,Ngày Mới - Việt Nam Danh Tác,Tiểu Thuyết
201698690,2061442040803,"BẠN SẼ KHÔNG BAO GIỜ NGHĨ VỀ GIẤC NGỦ NHƯ CŨ NỮA.Năm 1954, khi Chiến tranh Lạnh nổ ra, quân đội Liên Xô đã trao quyền tự do cho bốn tù nhân chính trị khi họ tham gia vào một cuộc thử nghiệm yêu cầu h...",115800,179000,4.8,11,"{'text': 'Đã bán 101', 'value': 101}",available,14 Ngày Đẫm Máu,Truyện kinh dị
201845361,5792133950074,"“Súng, vi trùng và thép: Định mệnh của các xã hội loài người” là cuốn sách khoa học phổ thông thứ hai và nổi tiếng nhất của Jared Diamond, được xuất bản lần đầu trên thế giới vào năm 1997.Cuốn sách đ...",339000,339000,0.0,0,,available,"Súng, Vi Trùng Và Thép  (Tái bản)",Lịch Sử Thế Giới
201850382,8703231562060,- Quà tặng kèm: * Bản đặc biệt: 01 Bookmark 2 mặt 03 Postcard thiệp 01 Bookmark bế hình 01 Poster A3 *Bản Thường: - 01 Bookmark 2 mặt Hàng Ma Tháp là bộ truyện tiếp nối cho bộ hệ liệt của ...,111000,145000,4.8,57,"{'text': 'Đã bán 346', 'value': 346}",available,Hàng Ma Tháp,Truyện đam mỹ
201877500,1183449374188,Wyckoff 2.0 – Cuốn sách mang tính đột phá mới cho hệ thống giao dịch theo phương pháp WyckoffPhương pháp Wyckoff là một phương pháp được rất nhiều nhà đầu tư trên thế giới sử dụng và được chứng minh ...,499000,499000,5.0,69,"{'text': 'Đã bán 512', 'value': 512}",available,"Wyckoff 2.0: Tìm hiểu chuyên sâu về cấu trúc, hồ sơ khối lượng và dòng chảy lệnh trên thị trường","Sách tài chính, tiền tệ"
201892200,4419305618174,"Câu chuyện xoay quanh việc chữa bệnh cứu người và những vấn đề yCâu chuyện xoay quanh việc chữa bệnh cứu người và những vấn đề y khoa, trong đó nhân vật chính là Black Jack, một bác sĩ tài giỏi nhưng ...",133000,135000,5.0,25,"{'text': 'Đã bán 351', 'value': 351}",available,Black Jack Tập 15 (Bìa Cứng),"Truyện Tranh, Manga, Comic"
201892202,7073113553451,"Từ nhỏ, hai anh em Mutta và Hibito đã có niềm đam mê bất tận đối với vũ trụ. Trong những lần quan sát bầu trời đêm, họ đã cùng nhau ước mơ trở thành những phi hành gia, đặt chân lên những vì sao xa xô...",41000,45000,5.0,26,"{'text': 'Đã bán 275', 'value': 275}",available,Anh Em Phi Hành Gia - Tập 36,"Truyện Tranh, Manga, Comic"
201892204,9301847403030,"Câu chuyện xoay quanh việc chữa bệnh cứu người và những vấn đề yCâu chuyện xoay quanh việc chữa bệnh cứu người và những vấn đề y khoa, trong đó nhân vật chính là Black Jack, một bác sĩ tài giỏi nhưng ...",28100,30000,5.0,80,"{'text': 'Đã bán 721', 'value': 721}",available,Black Jack - Tập 15 (Bìa Mềm),"Truyện Tranh, Manga, Comic"
201933789,2910819599605,"“The invisible life of Addie LaRue” là câu chuyện về cuộc đời của nhân vật chính Addie LaRue, một cô gái sinh ra tại nước Pháp vào thế kỷ 18, thời kỳ mà phụ nữ vẫn phải chịu nhiều định kiến và ràng bu...",269000,299000,0.0,0,,available,Lời Nguyền Của Màn Đêm,Truyện kinh dị
202015697,3244475450019,"Ở một vùng quê yên tĩnh nọ bỗng xảy ra sự kiện gia súc chết hàng loạt rất quái lạ. Dân làng thuê vị thám tử tâm linh Inugami từ Tokyo về để điều tra vụ việc. Trong quá trình điều tra, Inugami gặp một ...",29100,30000,5.0,51,"{'text': 'Đã bán 345', 'value': 345}",available,Văn Phòng Thám Tử Quái Vật - Tập 15,"Truyện Tranh, Manga, Comic"
202028583,3376948756618,"Cuốn sách bạn đang cầm trên tay là một nổ lực nhằm giới thiệu các phương pháp phân tích mô hình và thống kê phổ biến. các phương pháp gồm mô hình hồi qui tuyết tính, hồi qui logistic, phân tích tổng h...",161800,250000,5.0,12,"{'text': 'Đã bán 132', 'value': 132}",available,Phân Tích Dữ Liệu Với R (Tái Bản 2022),Sách kỹ năng làm việc
202038340,8624569304430,"Bộ truyện kể về chuyến phiêu lưu kỳ vĩ của Pai - người sống sót cuối cùng của bộ tộc Sanjiyan Unkara và người hầu cận bất tử của cô - “Vô” Fujii Yakumo. Với ước nguyện trở thành con người, họ lên đườn...",80900,90000,4.8,35,"{'text': 'Đã bán 289', 'value': 289}",available,3x3 Eyes - Cô Bé Ba Mắt - Tập 01,"Truyện Tranh, Manga, Comic"
202153817,6240846044920,"Lộc Phong Quán là một tiệm cà phê truyền thống rất được yêu thích, thực khách ghé thăm nhất định sẽ trở lại nhiều lần để được thưởng thức những món ngọt ngon lành và chia sẻ tâm tư tình cảm của mình c...",51100,56000,5.0,59,"{'text': 'Đã bán 367', 'value': 367}",available,Những Chàng Trai Ở Lộc Phong Quán – Tập 11,"Truyện Tranh, Manga, Comic"
202153823,6808931964967,"Ngày ấy… người có yêu ta? Cuộc đời này, có những khoảng trống sinh ra không phải để lấp đầy, giống như em trong những ngày hanh hao đột nhiên thấy lòng mình hoài nghi nhiều. Như Lê Cát Trọng Lý từng ...",65900,88000,5.0,37,"{'text': 'Đã bán 382', 'value': 382}",available,Chắc Gì Ta Đã Yêu Nhau (Tái Bản 2022),Truyện ngắn - Tản văn - Tạp Văn
202153825,6472328262827,"Vì con gái, tôi có thể đánh bại cả Ma vương là light novel Nhật Bản được viết bởi Chirolu và minh họa bởi Truffle (tập 1) và Kei (từ tập 2 trở đi). Truyện được sêri hóa trên mạng từ tháng 8 năm 2014 t...",104000,140000,5.0,122,"{'text': 'Đã bán 593', 'value': 593}",available,Vì Con Gái Tôi Có Thể Đánh Bại Cả Ma Vương - Tập 6,Light novel
202450668,1782707518022,"""Hội trưởng Shirogane Miyuki và hội phó Shinomiya Kaguya gặp nhau tại Hội Học Sinh của học viện Shuchiin, nơi hội tụ của những con người thuộc tầng lớp thượng lư Đây là câu chuyện tình cảm hài hước m...",35100,40000,5.0,36,"{'text': 'Đã bán 266', 'value': 266}",available,Cuộc Chiến Tỏ Tình Tập 4 [Tặng Kèm 1 Trong 2 Mẫu Thẻ Học Sinh],"Truyện Tranh, Manga, Comic"
202450671,9617346906519,"Tháng 12 mà Sakuta đã nguyện cầu cho tương lai của mối tình đầu Shouko qua đi, học kì ba của năm lớp Mười một cũng tìm đến cậu từ lúc nào không rõ.Mai nay đã là học sinh cuối cấp, thời gian Sakuta đư...",83900,105000,5.0,38,"{'text': 'Đã bán 197', 'value': 197}",available,Hội Chứng Tuổi Thanh Xuân – Tập 8,Light novel
202450677,4117110970592,Nhóm Itadori đã đánh bại anh hai và anh ba trong “Chú thai cửu tương đồ” và thu hồi ngón tay Sukuna. Nhờ đó họ đã được đề cử lên làm thuật sư cấp 1. Ý đồ của Gojo khi chọn cách đi đường vòng là gì…!?...,28100,30000,5.0,502,"{'text': 'Đã bán 2462', 'value': 2462}",available,Chú Thuật Hồi Chiến Tập 8,"Truyện Tranh, Manga, Comic"
202450684,9832215346787,"Shimosakabe Heita, Ninotsubo Ayakashimaru, Hatsushima Magojiro, Tsurumachi FushikizoCả 4 bạn đều xuất hiện lần đầu trong tập 14. Lớp 1B thường bị chê là “u ám” nhưng thực ra lại rất năng động. Heita ...",35900,40000,5.0,33,"{'text': 'Đã bán 281', 'value': 281}",available,Ninja Rantaro Tập 64 [Tặng Kèm Postcard],"Truyện Tranh, Manga, Comic"
202466690,8494302139746,"Một hacker tài giỏi bị Chủ Thần chọn trúng, đưa đi làm nhân vật phản diện suốt mấy trăm ngàn kiếp, không kiếp nào là không phải chạy như điên trên con đường tìm đến cái chết, rơi vào kết cục bi thảm....",106600,159000,5.0,76,"{'text': 'Đã bán 301', 'value': 301}",available,"Cao Thủ ""Đổi Đen Thay Trắng"" - Tập 7",Truyện đam mỹ
202491433,3404272155469,"Komura chẳng hề có chút niềm tin nào vào bản thân. Nỗi sợ đang đè nặng lên vai cậu, nhưng chỉ vì một câu nói hết sức bình thường của Mie mà Mùa hạ “mãi bên nhau” đã bắt đầu.KOUME FUJICHIKA“Trong bốn...",37900,38000,5.0,53,"{'text': 'Đã bán 274', 'value': 274}",available,Cô Bạn Tôi Thầm Thích Lại Quên Mang Kính Rồi - Tập 7 - Tặng kèm Standee Ivory,"Truyện Tranh, Manga, Comic"
202650475,9956419253625,"Quỷ Cốc Tử vốn là thế ngoại cao nhân, không màng thế sự. Xót thương trăm họ lầm than bởi binh hỏa phân tranh, nên quyết định tạm gác tu tiên, thao túng ván cờ thiên hạ.Tứ đại đệ tử Tôn Tẫn, Bàng Quyê...",128800,220000,5.0,31,"{'text': 'Đã bán 199', 'value': 199}",available,Chiến Quốc Tung Hoành - Thế Cục Quỷ Cốc Tử Tập 13,Tiểu Thuyết
202710687,3667466658798,"Đêm trước bình minh – Chỉ khi vượt qua được buổi đêm tối tăm nhất, cuộc sống của bạn mới trở nên rực rỡ sắc màu.Tỉnh dậy vào buổi sáng sau đêm nhà cửa hỗn loạn vì bị khói thuốc hun đầy, Trương Vũ Nga...",101000,136000,4.8,81,"{'text': 'Đã bán 417', 'value': 417}",available,Đêm Trước Bình Minh,Truyện đam mỹ
202851047,1146047501452,"ARTBOOK ONE PIECE COLOR WALK 9: TIGER!! - TIẾP TỤC CẤT BƯỚC TRONG THẾ GIỚI SẮC MÀU!!Bằng việc ra mắt tập Artbook thứ 9, tác giả Eiichiro Oda đã đưa Series Artbook OP trở thành loạt Artbook Manga dài ...",123000,130000,4.7,20,"{'text': 'Đã bán 129', 'value': 129}",available,One Piece Color Walk TIGER - Tuyển tập tranh Eiichiro Oda - Tập 9,"Truyện Tranh, Manga, Comic"
202851049,8376606093582,"Một Tanaka luôn vật vờ bỗng dưng nhiệt tình đến bất ngờ!? Nỗ lực đổi chỗ và háo hức nghịch tuyết…?? Tanaka… không thể vật vờ nữa!? Tuy vậy, ở tập 4 này, cậu vẫn sẽ tiếp tục tận hưởng thanh xuân đầy hà...",38000,38000,5.0,22,"{'text': 'Đã bán 184', 'value': 184}",available,Tanaka Lúc Nào Cũng Vật Vờ - Tập 4,"Truyện Tranh, Manga, Comic"
202851051,2157054495084,"Câu chuyện diễn ra ở Pháp vào cuối thế kỷ XIX, thời kì Phồn hoa tươi đẹp. Corinne, cô gái trong sáng, hoạt bát lớn lên trong trại trẻ mồ côi đã có một mối tình trong sáng với chàng quý tộc mù Richard....",30000,30000,5.0,27,"{'text': 'Đã bán 248', 'value': 248}",available,Bá Tước Tiểu Thư - Tập 6,"Truyện Tranh, Manga, Comic"
202851053,3151437771138,Lần đầu tiên toàn bộ 3 chương của “Cậu” ma nhà xí Hanako dựa trên bí ẩn rùng rợn về “Hanako trong nhà xí” từng được phát hành trên tạp chí G-Fantasy được tổng hợp thành 1 tập truyện chỉn chu! Cùng góp...,27000,30000,4.8,125,"{'text': 'Đã bán 818', 'value': 818}",available,"""Cậu"" Ma Nhà Xí Hanako - Tập 0","Truyện Tranh, Manga, Comic"
202851055,1983718651976,"Nhóm bạn Satoshi đã đặt chân tới thị trấn Eindoark. Tại đây, họ gặp gỡ và kết thân với một Pokémon bí ẩn mang tên Victini! Nào ngờ, có một kẻ đang rắp tâm lợi dụng sức mạnh của sinh vật huyền ảo này… ...",25000,25000,5.0,14,"{'text': 'Đã bán 69', 'value': 69}",available,Pokémon Best Wishes: Victini & Anh Hùng Hắc Lôi Zekrom,"Truyện Tranh, Manga, Comic"
202851059,1219480146437,"Đặt niềm tin Luffy chắc chắn sẽ hồi phục và đánh bại Kaido, đồng đội của cậu vẫn kiên cường chiến đấu với các quản lý cấp cao trong băng của hắn. Cùng lúc đó, trên mái vòm của đảo Quỷ cũng diễn ra trậ...",18100,22000,4.8,201,"{'text': 'Đã bán 2106', 'value': 2106}",available,One Piece -Tập 101: “Siêu Sao Thượng Đài”,"Truyện Tranh, Manga, Comic"
202853032,4882831615431,"Đạp Tiên Quân Mặc Nhiên ngự trị thiên hạ suốt mười năm, khiến Tu Chân giới máu chảy thành sông, đau thương chồng chất. Đến khi nghĩa sĩ khắp nơi tụ họp lại, tấn công lên đỉnh Tử Sinh hòng ép Mặc Nhiên...",113400,169000,5.0,90,"{'text': 'Đã bán 404', 'value': 404}",available,Husky Và Sư Tôn Mèo Trắng Của Hắn - Tập 4,Truyện đam mỹ
202878483,8571449905369,"Một ""thực thể"" bất tử được gửi đến trái đất, có thể bắt chước hình dạng của mọi sinh vật đã chết. Thế rồi, trong khi lần mò tìm hiểu mọi thứ xung quanh mình, ""nó"" tìm thấy một cậu bé Điều gì sẽ xảy đế...",30000,30000,0.0,0,,available,"Gửi em, người bất tử - Tập 14","Truyện Tranh, Manga, Comic"
